InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
University of North Carolina Charlotte,"University of Toledo, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
"University of Toledo, The","University of Toledo, The",Field,"Exercise Science, Kinesiology, Rehab, Health",12,6,6
"University of Vermont, The","University of Vermont, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Indiana University-Purdue University Indianapolis,University of Virginia,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Old Dominion University,University of Virginia,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
"Pennsylvania State University, The",University of Virginia,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Kentucky,University of Virginia,Field,"Exercise Science, Kinesiology, Rehab, Health",5,2,3
"University of North Carolina at Greensboro, The",University of Virginia,Field,"Exercise Science, Kinesiology, Rehab, Health",3,2,1
University of Texas Rio Grande Valley,University of Virginia,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Virginia Commonwealth University,University of Virginia,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Iowa State University,University of Wisconsin - Madison,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Medical College of Wisconsin,University of Wisconsin - Madison,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,1
"Pennsylvania State University, The",University of Wisconsin - Madison,Field,"Exercise Science, Kinesiology, Rehab, Health",5,2,3
Texas Tech University,University of Wisconsin - Madison,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Illinois at Urbana-Champaign,University of Wisconsin - Madison,Field,"Exercise Science, Kinesiology, Rehab, Health",5,2,1
"University of Iowa, The",University of Wisconsin - Madison,Field,"Exercise Science, Kinesiology, Rehab, Health",7,3,4
University of Kentucky,University of Wisconsin - Madison,Field,"Exercise Science, Kinesiology, Rehab, Health",4,1,3
"University of Maryland, College Park",University of Wisconsin - Madison,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of North Texas,University of Wisconsin - Madison,Field,"Exercise Science, Kinesiology, Rehab, Health",4,2,1
University of Northern Colorado,University of Wisconsin - Madison,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Wisconsin - Milwaukee,University of Wisconsin - Madison,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,1
University of Wisconsin - Milwaukee,University of Wisconsin - Milwaukee,Field,"Exercise Science, Kinesiology, Rehab, Health",6,5,1
Clemson University,Vanderbilt University,Field,"Exercise Science, Kinesiology, Rehab, Health",3,2,1
"University of Alabama at Birmingham, The",Virginia Commonwealth University,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Virginia Commonwealth University,Virginia Commonwealth University,Field,"Exercise Science, Kinesiology, Rehab, Health",19,11,7
Virginia Polytechnic Institute and State University,Virginia Polytechnic Institute and State University,Field,"Exercise Science, Kinesiology, Rehab, Health",5,3,2
Baylor College of Medicine,Wake Forest University,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Missouri,Washington University in St. Louis,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
University of South Florida,Washington University in St. Louis,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Washington University in St. Louis,Washington University in St. Louis,Field,"Exercise Science, Kinesiology, Rehab, Health",10,7,2
University of Michigan,Wayne State University,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
University of Pittsburgh,Wayne State University,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
"Ohio State University, The",West Virginia University,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
West Virginia University,West Virginia University,Field,"Exercise Science, Kinesiology, Rehab, Health",15,11,4
"Ohio State University, The",Wright State University,Field,"Exercise Science, Kinesiology, Rehab, Health",3,2,1
New York University,Yale University,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
"University of California, San Francisco",Yale University,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
